tax_id	AQC1cm	AQC4cm	AQC7cm	Even1	Even2	Even3	F21Plmr	LMEpi24M	M11Fcsw	M11Plmr	M11Tong	M31Fcsw	M31Plmr	M31Tong	NP2	NP3	NP5	SLEpi20M	TRRsed1	TRRsed2	TRRsed3	TS28	TS29
341862	32	16	32	2	0	2	38	6	0	23	1	0	32	1	1	1	1	2426	0	1	1	0	0
172143	34	6	21	1	0	0	5	56	0	65	0	1	11	0	0	2	0	13	0	0	0	0	0
140859	28	3	15	0	1	0	6	508	0	15	11	0	23	0	0	1	0	40	0	0	0	0	0
426108	54	13	31	1	1	1	20	110	1	38	1	0	37	1	0	0	1	20	0	0	0	0	0
270711	31	39	67	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0
329653	257	69	200	11	6	6	3	305	1	3	23	2	1	16	3	5	5	37550	5	4	2	7	5
471192	21	4	10	3	3	0	0	2468	1	0	28	0	0	2	0	1	2	1819	0	1	1	0	0
558797	16	12	20	1	1	0	0	8	0	0	0	0	0	2	1	0	16	71	0	0	0	0	0
144140	2	0	2	0	1	2	1	448	0	29	9	0	2	1	0	0	1	0	1	0	0	0	0
248359	0	1	2	0	0	2	0	1476	0	0	11	0	0	3	0	2	0	0	1	0	0	0	0
212836	29	8	12	0	0	0	0	65	0	5	1	1	3	1	0	0	2	117	0	0	0	0	0
540329	57	32	160	0	1	0	7	551	1	75	3	0	0	0	2	3	1	541	0	1	0	0	0
456274	48	16	3	0	0	0	3	92	0	4	1	0	18	0	0	1	0	1	0	0	0	0	0
469382	69	25	13	1	0	0	0	3	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0
397003	376	174	478	4	1	0	0	45	0	0	0	0	0	1	3	0	1	21	0	0	0	0	3
114965	9	1	1	0	0	1	0	1049	2	3	23	0	2	2	0	2	0	42	1	1	0	0	1
249853	1	0	0	0	0	0	0	10	0	0	0	1	0	0	1	0	0	104	0	0	0	0	0
571350	83	11	14	0	0	1	0	880	0	0	3	0	0	2	0	1	1	88	0	0	0	0	0
44265	35	15	21	2	1	5	1	7392	0	22	61	0	3	2	2	0	0	88	1	2	0	1	0
99956	14	4	8	1	1	0	1	2035	0	0	18	0	18	1	1	1	1	912	0	0	0	1	0
509233	0	0	0	0	0	1	0	376	0	0	2	0	0	1	0	0	0	6	0	0	0	0	0
550030	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	9	202	1	0	0	1	0	0
241828	0	0	0	0	0	0	17	0	0	135	1	0	8	0	0	6	7	0	0	0	0	0	0
139680	0	0	0	0	0	0	0	4	0	0	0	1	0	3	0	2	299	0	1	0	0	0	0
154890	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	40	267	0	2	0	0	0	0
165728	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	6	0	0	0	0	0	0
143925	52	22	6	3	4	3	3	4	1	5	11	0	0	157	112	9020	17693	0	24	6	1	4	2
243681	3	0	0	3	0	0	0	5	0	0	0	0	0	0	0	235	10	1	3	451	513	0	1
556808	0	0	0	0	0	0	0	3	0	0	0	0	0	1	42	12	98	0	15	7	0	0	0
166621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	125	7	0	0	0	0	0	0
86285	33	3	0	0	2	0	0	0	1	2	3	1	0	7	195	5982	1073	0	1	0	1	0	0
107130	4	0	0	0	0	0	0	0	0	1	0	0	0	0	19	446	76	0	0	1	1	0	0
187417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	3	113	19	0	0
312668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	27	112	30	0	0
264786	5	6	1	1	0	2	0	2	0	0	12	1	0	52	139	879	8902	0	19	4	0	2	0
306834	13	36	11	1	1	1	0	2	1	0	0	0	0	7	1376	722	495	2	1	0	0	0	0
348807	82	16	4	7	3	0	0	1	1	3	4	1	1	17	207	12708	2025	0	4	1	1	2	1
278872	0	0	2	0	0	0	0	0	0	1	0	0	0	1	3	41	82	0	10	41	16	0	0
185297	7	5	2	0	0	0	0	0	0	1	2	1	0	30	60	357	3585	0	5	1	0	1	0
171297	28	6	1	1	1	1	0	1	1	1	1	1	0	3	108	3912	505	0	3	0	1	0	0
99909	0	0	0	1	0	0	0	0	0	0	0	0	0	1	18	87	56	0	71	42	21	1	1
323607	81	8	4	6	4	0	1	5	0	3	5	0	1	13	147	12867	1440	2	89	2272	411	3	0
80764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	87	9	0	0
177653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	8	0	4	5	2	0	0
342471	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	116	0	1	2	0	0	0
558722	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	55	7	0	7	47	17	0	0
93188	5	0	0	0	1	0	0	0	0	0	1	0	0	1	19	511	108	0	21	4	2	0	0
226929	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	124	51	4	0	0
362896	0	0	0	0	0	0	0	0	1	0	0	0	0	1	12	133	32	0	4	18	2	0	0
151803	42	26	7	4	2	0	0	2	5	4	7	0	1	94	533	6255	11471	1	15	5	1	2	1
100807	9	30	5	0	0	1	0	5	1	0	9	1	0	100	692	123	8893	3	15	4	0	1	1
564133	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	80	0	0	1	0	0	0
2450	7	1	1	0	0	0	0	1	0	0	0	1	0	2	19	804	85	0	5	1	0	1	0
150437	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	237	6	1	17	16	3	0	0
262661	291	25	5	10	7	3	0	9	4	20	4	2	1	15	459	55381	643	7	7	7	6	1	3
93722	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37	88	0	8	5	2	0	0
590020	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	63	64	27	0	0
93747	214	227	64	15	8	7	3	13	3	15	16	6	7	133	8781	30041	13837	4	22	16	8	10	5
510003	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	10	0	0	17	658	44	0	0
243677	12	2	1	1	0	1	0	1	0	1	1	0	0	0	20	1200	215	0	7	275	28	0	0
139205	21	2	0	1	0	0	0	1	0	0	0	0	0	6	28	2152	226	0	14	399	53	0	0
231727	18	13	3	0	0	1	1	1	0	0	3	0	0	17	230	1466	474	0	10	103	21	1	1
165871	2	0	0	0	0	0	0	0	0	0	0	0	0	0	45	120	55	0	0	0	0	0	0
332554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	131	39	0	1	10	0	0	0
353843	3	1	0	0	0	0	0	0	0	1	0	1	0	11	0	470	1351	0	4	0	0	1	0
317388	9	2	2	2	1	0	0	1	0	1	0	0	0	7	28	483	77	0	2	61	10	0	1
246587	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	105	18	0	0	20	4	0	0
353655	6	20	13	0	0	1	1	0	1	1	0	0	0	15	557	813	1318	1	4	0	1	3	0
557116	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	278	0	0	0	0	0	0
258097	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	103	26	0	0	14	3	0	0
521453	0	0	1	0	0	0	0	0	1	0	0	0	0	3	2	70	291	1	0	1	1	0	0
569609	17	8	2	2	1	3	0	2	0	1	5	1	0	94	0	844	10204	2	19	0	0	1	0
203630	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	184	3	0	0	0	0	0	0
544791	19	1	0	1	0	0	0	0	0	2	0	0	1	0	1	3480	5	0	0	0	0	0	0
152452	7	2	0	2	1	0	0	0	0	0	0	0	0	1	1	1082	73	0	0	0	0	0	0
224838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	15	0	2	1	0	0	0
548650	2	2	0	0	0	0	0	0	0	0	0	0	0	0	34	80	59	1	0	1	0	0	0
179639	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	64	1217	0	0	0	0	0	0
148990	164	10	1	6	3	2	0	4	0	8	5	1	0	12	2	25402	127	1	0	5	3	2	2
252313	2	0	0	0	0	0	0	0	1	0	0	0	0	2	8	250	123	0	1	0	0	0	0
358831	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	104	3	0	0	0	0	0	0
205919	336	24	6	16	8	6	2	9	3	23	6	1	3	42	189	56556	2276	1	5	23	6	3	4
192041	30	2	0	1	2	0	0	2	0	1	0	0	0	2	0	4344	9	1	0	2	0	1	1
179748	568	40	9	30	16	5	1	8	8	22	10	6	2	35	29	89582	1124	6	6	10	13	10	4
250970	6	0	0	0	0	0	0	0	0	0	0	0	0	1	3	333	14	0	0	0	0	0	0
81979	13	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1886	110	0	0	0	0	0	0
535272	128	9	2	10	3	2	1	5	1	8	1	0	0	16	30	8285	361	1	5	8	5	2	4
233273	3	1	1	0	1	0	0	0	0	0	0	0	0	0	18	663	53	0	0	0	0	0	0
580835	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	129	7	0	0	0	0	0	0
61125	11	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1512	5	0	0	0	0	0	0
113326	160	11	3	5	1	1	1	3	1	1	4	0	0	9	122	25595	1044	2	3	2	4	3	1
512761	2	0	0	0	0	0	0	1	0	0	1	0	1	2	1	80	11	0	1	0	0	0	0
176313	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	340	2	0	0	0	0	0	0
154027	4	0	0	0	0	0	0	1	0	0	0	0	0	0	3	576	7	0	0	0	0	0	0
292328	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	279	23	0	0	0	0	0	0
82260	2	0	0	0	0	0	2	1	0	255	0	0	64	1	0	145	1	0	1	0	0	0	0
263010	1	4	1	1	1	0	88	6	0	2732	0	2	26	3	5	249	31	26	0	0	0	0	0
215211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	146	2	0	0	0	0	0
353686	3	2	3	1	0	0	7	28	0	0	1	0	2	0	0	4	0	179	0	1	1	0	0
183535	0	1	0	1	0	0	368	1	0	37	0	0	2	0	0	0	0	2	0	0	0	0	0
335420	0	0	1	0	0	0	96	5	0	4	0	0	28	0	0	0	1	0	0	0	0	0	0
253429	0	2	0	0	0	0	54	3	0	299	1	0	25	1	0	0	2	9	0	0	1	0	1
115159	0	0	0	0	0	0	342	5	0	676	2	0	190	0	0	0	1	6	0	0	0	0	0
155194	0	0	0	0	0	1	30	6	0	252	0	0	118	1	0	18	1	1	1	0	0	0	0
286716	0	0	0	0	0	0	8	0	1	21	0	0	488	2	0	0	0	0	0	0	0	0	0
137197	0	0	0	0	0	0	21	0	0	1	2	0	75	40	0	10	0	0	0	5	2	0	0
142000	0	2	0	4	1	1	1116	6	1	69	236	0	2683	2765	1	6	2	0	1	0	1	0	1
204845	2	0	0	0	0	0	17	0	0	1	1	0	4074	1	0	2	1	0	0	0	0	1	1
148090	0	0	0	0	0	0	4	0	0	63	0	0	57	0	0	0	1	0	0	0	1	0	0
136955	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	373	0	1	0	0	0	0
572612	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	151	83	0	1	0	0	0	0
58645	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	214	219	0	0	1	3	0	0
80707	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
293440	3	1	0	0	0	0	0	2	0	1	0	0	0	2	0	377	149	0	6	0	1	0	0
326618	2	5	0	0	0	0	1	10	0	0	0	0	0	0	135	1	9	1	0	0	0	0	0
277616	3	1	0	0	0	1	0	77	0	0	2	0	0	2	3	91	43	3	3	2	0	0	0
327084	3	0	10	1	2	1	0	4271	1	1	41	0	1	3	9	376	53	100	3	24	142	0	0
308722	25	9	2	2	1	0	0	180	0	1	6	0	0	23	97	2047	3071	7	5	37	21	1	0
195676	22	14	5	2	0	0	1	5	0	1	3	0	0	19	552	4327	3072	63	5	1	0	0	2
560879	27	2	19	3	2	1	1	7082	4	0	97	2	0	10	1	23	19	2752	0	1	8	0	1
142093	0	1	0	0	0	0	0	844	0	0	12	0	1	1	0	1	1	9	0	1	0	0	0
402252	104	47	12	6	4	2	2	45	3	3	1	1	0	33	1509	17025	3908	162	2	2	2	1	0
546283	1	1	0	0	0	0	0	0	0	0	0	0	0	1	30	369	69	0	0	0	0	0	0
228555	9	5	6	1	0	2	0	6	0	0	0	0	0	17	110	675	1023	187	3	0	2	0	0
378282	6	1	5	2	1	0	0	365	0	0	4	0	0	1	0	5	2	1050	0	1	0	0	0
20456	4	1	4	0	1	0	4	395	0	0	4	0	0	2	0	5	1	1100	0	0	0	0	0
533497	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	283	139	0	1	0	0	0	0
468138	13	13	13	1	0	1	0	1214	0	0	8	0	0	3	3	54	371	127	8	155	49	1	0
237434	0	0	0	0	0	0	0	248	0	0	0	0	1	1	0	14	37	25	1	0	0	0	0
140107	3	0	0	0	0	0	0	141	0	0	2	0	1	0	1	5	3	61	1	2	0	0	0
103229	32	21	9	0	0	1	0	1045	2	0	10	0	0	1	0	1	1	3	0	1	1	0	0
179461	0	0	2	0	0	0	0	535	0	0	5	0	0	0	3	11	13	6	1	0	0	0	0
260072	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	51	140	0	0	0	0	0	0
225149	9	73	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510458	6	5	6	0	0	1	0	0	0	0	0	0	0	0	0	887	5	0	2	1	6	0	0
174634	208	690	676	1	0	0	0	2	0	0	0	0	0	2	3	1	0	7	1	2	0	0	0
197817	1	0	0	0	0	0	0	3	3734	0	0	0	0	1	0	0	0	0	0	0	0	0	0
347862	3	1	2	3	1	0	1	5	13587	2	1	3989	9	2	2	0	2	2	0	0	1	4	215
107252	0	0	2	0	2	0	5	0	8	0	1	2748	1	0	0	0	0	0	0	0	0	0	1
366044	0	0	0	0	0	0	0	2	2706	0	0	2	0	0	0	0	0	0	0	0	0	0	0
354185	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	3	0	0	54	13	0	0
525962	66	116	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
382628	90	243	154	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
584987	13	193	98	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
571300	73	368	293	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
554622	6	120	130	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
146517	83	643	406	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	1	0	1
325619	9	140	106	0	0	0	0	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
545634	40	206	118	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
258102	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	3	2	0	38	157	68	0	0
59897	1	0	1	2	0	2	0	2	0	0	0	0	0	0	0	3	9	0	485	1935	540	1	0
247849	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	57	113	27	0	0
108426	9	11	4	11	0	1	2	1	0	0	0	0	0	0	0	9	8	1	456	2459	736	3	2
560122	0	2	0	1	1	1	0	0	0	0	2	0	0	0	1	31	8	0	245	30	5	1	0
458762	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	1	0	109	840	150	0	0
75260	46	90	51	0	0	0	0	0	0	0	0	0	0	0	2	13	8	16	2	3	1	0	0
284431	166	489	500	0	0	0	1	1	0	0	0	0	0	0	4	0	0	5	0	1	0	0	0
232382	39	151	176	1	1	0	0	1	0	0	0	0	6	0	1	1	1	8	0	1	0	0	0
518407	53	105	124	0	0	0	0	1	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0
202437	23	161	170	1	0	0	0	0	0	0	0	0	0	0	28	2	8	0	0	0	0	1	0
253703	321	2261	2874	3	0	0	2	5	0	0	1	0	1	2	15	1	2	12	8	8	85	0	1
232933	10	94	95	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0
544483	591	3283	2683	4	1	2	0	9	0	0	2	0	0	1	22	1	2	17	1	2	1	0	4
247883	115	367	329	0	0	0	0	1	0	0	0	0	0	1	2	0	0	5	0	0	0	0	1
141996	50	391	470	1	0	0	0	3	0	0	0	0	0	0	1	3	0	2	11	297	39	0	0
213042	2874	11477	12124	12	3	2	2	42	3	2	12	5	1	13	61	10	3	60	7	80	78	2	11
1896	182	761	774	3	0	0	0	2	0	0	1	0	0	1	2	0	2	6	1	0	0	0	1
578372	68	432	518	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0
549388	765	3507	3568	7	1	0	1	15	0	0	2	1	0	2	20	5	1	16	1	0	4	2	2
80197	113	382	358	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
286918	2777	13927	15127	24	3	1	1	43	2	0	9	4	0	6	88	13	5	70	19	5	2	3	7
284550	385	1983	2097	6	3	0	1	3	1	0	0	0	0	1	10	3	1	9	2	57	95	1	1
511725	184	1494	1442	1	0	2	0	3	0	0	0	1	0	1	8	1	0	6	2	20	7	0	0
583211	205	787	884	2	0	0	0	5	1	0	0	0	0	0	7	0	2	8	0	0	0	0	1
544325	269	1726	1901	1	0	1	0	4	0	0	0	0	0	1	8	4	1	8	1	0	0	0	0
586380	405	2252	2511	7	1	1	1	7	1	0	2	0	0	1	21	2	3	11	0	0	0	0	1
282750	395	1809	1798	3	0	1	0	6	0	0	0	0	0	1	5	1	0	9	3	3	0	1	5
245082	22	142	101	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
105837	55	242	194	1	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
184224	422	1919	2054	3	1	1	0	5	1	0	0	1	0	2	13	0	1	12	0	0	0	0	0
572774	17	124	103	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	11	3	0	0
285668	1139	4463	4200	7	0	1	0	14	1	0	3	1	0	2	26	3	2	17	0	0	0	0	2
109168	30	195	210	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
52484	321	1728	1805	5	0	0	0	4	0	0	1	0	1	2	10	0	0	9	0	0	0	0	1
112727	16	77	71	1	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	11	3	0	0
282451	13	52	54	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0
533883	3	15	19	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	5	67	217	0	0
156416	65	463	492	1	0	0	0	2	1	0	0	0	0	0	13	0	66	3	6	10	65	0	0
255253	32	296	360	2	0	0	0	1	0	0	1	1	0	0	1	0	0	1	6	3	26	0	0
2476	337	1114	1094	1	0	0	0	2	1	0	0	0	0	0	5	1	1	7	0	25	202	0	0
252310	134	826	939	3	0	1	1	1	1	0	1	0	0	0	6	0	0	6	12	19	33	1	3
239769	20	135	144	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
251268	70	348	526	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
533502	18	83	134	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	145	234	90	0	1
100286	6	120	123	0	0	0	0	1	0	0	0	0	0	0	0	5	2	1	92	113	94	1	0
551394	0	1	0	12	2	0	2	0	0	1	2	1	0	1	0	50	14	0	313	558	2548	8	1
159207	3	27	9	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	29	93	94	0	0
139354	1	16	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	37	16	0	0
565133	807	3309	3095	5	2	0	0	16	0	0	3	1	0	3	20	1	0	17	3	7	11	2	2
149156	15	51	54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364844	1	1	0	0	0	0	168	0	0	4	0	0	64	8	0	0	0	0	0	0	0	0	0
74314	0	1	0	0	0	0	0	0	2	0	0	510	0	0	0	0	0	0	0	0	0	0	0
578799	1	0	0	0	0	0	0	1	2043	0	0	0	0	2	0	0	0	0	0	0	0	0	0
278873	2	2	0	7	6	3	0	9	69569	8	3	10	2	9	0	3	1	1	0	1	0	3	0
517293	1	3	8	9	2	4	1	73	48579	9	6	18	1	9	2	7	12	2	2	1	1	2	2
2000	81	1	3	14	5	10	2	0	97	0	1	41	0	3	0	0	1	0	0	0	2	77	10235
130007	0	0	0	16	7	13	0	0	137	0	0	85	0	0	0	0	0	0	1	0	0	2	14
322235	168	16	15	73	48	50	34	40	48113	58	17	95810	63	46	6	19	29	11	1	7	58	6359	17859
174194	0	0	0	14	14	6	0	0	295	0	0	71	0	0	0	0	0	0	0	0	0	9	10
175617	2	1	1	76	55	48	10	2	174	0	1	198	0	0	0	0	0	0	0	0	2	29	32
469778	173	21	11	49748	44118	38737	2	22	23	1	9	13	11	25	3	15	21	4	124	3	341	69	26
356051	1	0	0	78	46	42	0	0	708	0	1	551	0	0	0	2	0	0	1	0	4	140	1
213284	0	0	0	23	9	9	0	2	293	0	0	106	0	1	0	0	0	0	0	0	1	41	0
196778	0	0	0	13	10	3	0	0	243	0	0	97	0	0	0	0	0	0	1	0	0	18	0
550814	1	0	1	5	2	1	0	2	8	0	2	5199	12	1	0	2	2	2	0	0	1	8	1
158660	314	40	34	32150	22823	27570	1	167	244551	36	33	82686	41	89	13	39	28	23	86	10	353	7978	24572
331820	207	92	80	38025	27081	31306	24	363	452219	96	109	354695	215	428	24	101	105	50	126	30	1213	92915	1180
174809	0	0	1	34	16	27	0	1	481	0	0	369	0	3	0	2	0	1	0	0	2	89	5
366374	0	0	1	32	27	29	0	0	385	0	0	327	0	1	0	0	0	0	0	0	5	67	1
469709	0	0	0	2	2	2	0	1	44	0	0	42	0	0	0	0	0	0	0	0	2	11	1
244304	9	16	17	38	16	24	1	109	221676	51	15	86	20	23	11	10	15	12	1	7	6	20	11
205290	0	0	0	34	30	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315575	86	8	4	24675	23476	30659	3	12	19	3	13	10	19	14	4	15	14	6	80	5	195	40	13
187179	0	0	0	102	88	108	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
208972	4	1	1	238	171	178	0	1	1	0	1	0	74	1	0	0	1	1	1	0	2	2	1
537247	1	0	1	79	58	67	1	0	1	17	1	0	0	0	0	0	3	0	0	0	1	1	0
532612	0	0	0	119	87	111	0	0	0	0	0	0	1	1	0	0	4	1	0	0	2	2	2
130228	67	5	4	19438	13961	18960	0	8	11	4	6	5	19	10	0	14	7	1	53	1	125	22	6
564649	0	0	0	262	245	229	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0
242308	0	0	0	37	29	21	0	1	45	0	0	43	0	0	0	0	0	0	0	0	3	5	10
415631	0	0	0	10	8	6	0	1	60	1	0	28	0	1	1	0	0	0	0	0	1	8	2
89232	0	0	0	0	0	0	3	0	0	0	1	0	113	34	0	0	0	0	0	0	0	0	0
588912	0	0	0	0	0	1	497	1	0	14	55	0	599	29	0	0	0	0	1	0	1	0	0
532929	0	1	0	0	0	0	276	0	0	21	0	0	177	13	0	0	0	0	0	0	0	0	0
2181	0	0	0	0	0	0	17	0	0	0	0	1	107	9	0	0	0	0	0	0	0	0	0
404318	0	0	0	0	0	0	0	0	0	9	0	0	156	27	0	0	0	0	0	0	0	0	0
114946	2	3	2	2	0	2	18	14	1	68	615	1	2849	9426	1	2	14	5	3	4	2	1	1
543900	0	0	0	2	0	0	0	0	108	29	0	1535	13	0	0	0	0	0	0	0	0	2	0
495394	0	0	0	0	0	0	33	0	1	8	0	44	32	0	0	0	0	0	0	0	0	7	0
181627	0	0	0	0	1	0	43	0	20	1	0	586	321	1	0	0	0	0	0	0	0	5	0
295322	0	0	0	2	0	0	1	1	67	14	0	816	3	0	0	0	0	0	0	0	0	2	0
24907	4	0	0	445	356	423	0	1	0	0	4	2	3	62	0	0	0	1	3	0	5	2	0
239506	0	0	1	0	1	0	1	2	0	3	157	0	38	1141	1	0	4	0	0	0	0	1	0
88035	1	0	0	0	0	0	149	0	0	2	1	2	302	57	0	0	0	0	0	0	0	0	0
172962	0	0	0	1	0	0	0	0	14	4	0	214	1	0	0	0	0	0	0	0	0	0	0
185522	0	0	0	154	96	131	0	1	0	0	0	0	2	4	0	0	0	0	1	1	0	1	0
484332	16	3	2	8157	6852	6888	0	1	2	0	1	1	1	19	0	5	1	0	19	2	51	4	2
560836	5	1	4	76	53	44	9	9	21	25	7	7	153	29	2	3	1	2	0	2	3	5	6
290109	0	0	0	6	10	5	0	0	0	1	4	1	17	537	0	0	1	0	0	0	0	0	0
536652	0	0	0	6	9	8	0	0	0	0	1	0	5	137	0	0	0	0	0	0	0	0	0
301656	2	0	1	224	202	248	0	2	1	1	2	0	11	339	0	1	1	0	0	1	4	0	0
516464	1	2	1	161	160	153	0	4	5	7	4	4	45	26	0	0	1	2	2	1	2	0	0
184464	1	0	0	8	5	7	1	0	0	0	2	0	5	218	0	0	0	0	0	0	0	0	0
197149	0	2	0	89	90	88	1	5	4	12	3	0	41	14	1	1	3	0	1	0	2	0	0
296873	0	0	0	51	32	41	0	1	0	0	0	0	1	22	0	0	0	0	0	0	2	0	0
313753	33	3	4	16683	14350	14669	0	8	8	2	27	3	124	1478	2	10	13	4	22	2	116	12	7
288932	8	4	0	1438	1246	1167	2	3	15	6	4	2	29	57	0	2	3	2	3	1	14	3	2
198806	26	5	2	3532	2935	3247	2	6	9	2	5	4	49	94	0	7	2	3	30	1	24	6	5
104043	4	2	4	1	2	2	69	17	4	33	297	0	541	8020	2	2	17	1	0	3	0	0	2
244669	1	0	0	2	0	0	206	0	0	0	1	0	625	132	0	0	0	1	0	0	0	0	0
570119	0	0	0	9	4	1	3	0	1	0	19	0	807	2867	0	0	6	2	0	0	1	0	0
471156	7	2	4	35	30	37	58	57	3	7	113	0	178	10464	0	2	16	2	1	1	0	0	1
471122	94	38	64	32	29	22	997	768	15	344	6452	12	7639	129571	23	45	285	37	22	26	14	21	10
88701	1	0	1	3	1	2	421	2	1	29	3	0	1202	204	0	0	1	0	1	0	0	0	0
484401	3	6	0	2	1	0	3519	5	0	58	8	0	2274	330	0	1	6	1	5	1	0	0	0
99412	1	1	0	0	0	0	0	0	0	0	5	1	78	263	0	1	0	0	0	0	0	0	0
2196	0	0	0	0	0	0	7	0	0	30	0	0	3	0	0	0	0	0	0	0	1	100	19
102425	0	0	0	1	1	0	1166	3	1	117	17	1	3404	606	0	1	0	3	1	1	0	0	0
63123	0	2	0	3	1	0	1	0	0	1	42	0	348	5157	0	0	6	0	0	0	0	1	0
106565	0	2	0	0	1	0	1	2	0	0	17	1	658	145	0	0	1	0	0	0	0	0	0
530801	3	0	1	1	0	0	2	6	3	107	1095	1	17	56	0	1	1	0	1	0	0	3	0
2222	1	1	0	0	1	0	0	1	0	19	177	4	52	680	0	0	2	0	0	0	0	1	0
536919	0	0	0	0	0	0	3	0	0	0	1	402	5	1	0	0	0	0	0	0	0	0	0
544531	2	3	0	2	3	0	439	2	0	81	6	0	789	68	0	0	0	0	1	0	0	0	0
68338	0	0	0	0	0	0	54	0	0	0	1	0	191	7	0	0	0	0	0	0	0	0	0
484338	2	0	1	0	0	0	522	1	0	56	3	0	1024	136	0	0	0	0	1	0	0	0	1
539347	0	0	0	52	28	35	2	0	4	4	125	9	223	36	0	0	0	0	0	0	0	1	0
92743	1	0	0	1	1	1	426	3	2	260	24	4	7181	60	0	1	1	0	2	0	0	0	2
28952	1	1	0	3	0	1	24	3	0	52	419	0	794	1904	0	1	7	1	2	0	1	0	0
